transaction_id,timestamp,customer_id,product_id,quantity,discount_applied,gross_revenue,campaign_id,refund_flag
65813,22-05-22 20:56,89095,429,1,0,73.38,13,0
65814,01-11-23 11:16,1573,1702,2,0,187.82,4,0
65815,05-07-21 18:26,26874,995,1,0.15,28.53,36,0
65816,13-11-22 00:11,23972,548,1,0,91.07,45,0
65817,28-09-23 08:06,18057,1052,1,0.05,20.73,2,0
65818,11-12-23 23:01,23157,229,1,0,122.93,0,0
65819,07-11-23 20:41,94622,878,1,0,22.09,12,0
65820,29-01-22 18:28,51063,496,1,0,464.58,9,0
65821,16-02-22 23:57,66222,778,1,0.1,16.16,33,0
65822,25-11-23 14:16,79594,,1,0.1,,7,0
65823,15-03-23 18:19,30111,420,1,0,14.53,33,0
65824,29-05-21 19:04,99106,110,1,0,117.45,25,0
65825,12-11-23 19:44,4050,,3,0.05,,29,0
65826,15-11-22 07:40,60576,1510,1,0,37.01,21,0
65827,02-01-21 07:48,64244,1105,1,0,48.87,48,0
65828,01-03-21 16:10,1338,1447,1,0,18.88,1,0
65829,04-06-23 02:55,90583,339,1,0,18.15,0,0
65830,09-07-21 08:33,59745,1430,2,0.1,280.78,19,0
65831,04-07-23 14:02,20045,1293,1,0,8.29,0,0
65832,09-01-23 14:43,38116,828,1,0,20.84,43,0
65833,14-10-22 06:29,53036,1566,2,0,37.02,1,0
65834,19-11-22 22:01,31005,179,1,0,191.2,0,0
65835,14-03-22 14:17,61585,,1,0,,16,0
65836,21-01-22 06:49,86861,747,2,0.15,70.31,0,0
65837,03-05-23 22:35,76064,926,1,0,-14.28,45,1
65838,29-05-21 06:47,1825,1465,1,0,131.44,41,0
65839,15-08-21 19:15,7519,46,2,0,348.48,39,0
65840,02-12-22 02:59,95354,,1,0,,34,0
65841,07-10-21 07:40,10989,261,3,0,160.47,17,0
65842,23-10-23 07:33,21549,209,1,0,81.39,5,0
65843,23-09-23 00:48,52474,428,1,0,75.4,8,0
65844,20-07-22 08:48,71318,1528,1,0,74.69,34,0
65845,28-12-21 03:49,93698,1264,1,0,14.63,0,0
65846,15-08-23 17:28,10425,1050,1,0.05,109.18,4,0
65847,23-08-22 20:32,97049,1218,1,0,111.42,33,0
65848,28-01-23 23:21,12104,1331,1,0.05,24.72,0,0
65849,22-06-21 18:39,25903,302,1,0.05,11.68,49,0
65850,26-11-21 21:26,79204,,1,0,,0,1
65851,05-04-22 09:52,75508,436,1,0,132.4,47,0
65852,24-07-23 16:52,65132,1738,1,0,57.31,26,0
65853,26-12-23 13:59,82234,1436,1,0.1,87.02,2,0
65854,03-05-23 21:00,33115,499,1,0.15,76.24,33,0
65855,05-06-22 15:14,51239,648,1,0,112.41,39,0
65856,01-09-21 14:58,7802,1234,1,0.2,16.42,47,0
65857,02-05-23 06:03,30454,938,2,0,105.76,29,0
65858,20-03-21 12:35,72490,1406,1,0,15.22,5,0
65859,02-09-21 12:32,19162,,1,0,,0,0
65860,04-04-21 00:42,97960,1792,1,0.05,290.52,22,0
65861,18-01-23 00:40,1724,1839,3,0,27.39,32,0
65862,12-01-22 17:45,18620,926,1,0,14.28,33,0
65863,02-04-22 22:59,5821,1197,1,0.15,74.19,2,0
65864,20-06-22 12:20,71524,1484,1,0.05,83.65,49,0
65865,03-02-21 21:40,86259,,3,0,,33,0
65866,10-09-22 09:08,13330,915,1,0,52.26,9,0
65867,24-08-21 01:50,34996,489,1,0,28,47,0
65868,28-03-22 06:47,4811,260,1,0,126.65,39,0
65869,20-05-21 13:00,85007,571,1,0,23.73,23,0
65870,05-02-22 12:13,4844,373,1,0,97.5,48,0
65871,21-12-23 22:38,3698,1320,2,0,47.14,26,0
65872,19-10-23 10:39,91432,1661,1,0,12.57,39,0
65873,22-02-22 10:33,42507,1696,2,0,23.64,50,0
65874,09-11-22 19:00,51893,,1,0,,5,0
65875,28-03-21 17:59,706,,1,0.15,,49,0
65876,08-04-22 11:00,52372,1993,3,0.1,125.33,45,0
65877,28-07-22 15:42,81384,1711,1,0.1,73.42,5,0
65878,05-09-21 08:13,80938,230,1,0,94.61,7,0
65879,07-01-23 13:48,9495,649,3,0.2,450.07,46,0
65880,02-04-23 21:00,53660,164,1,0.05,181.61,0,0
65881,20-02-22 07:25,3168,60,2,0,595.26,6,0
65882,08-11-23 22:53,99227,,1,0,,9,0
65883,03-05-22 06:13,1617,1843,1,0.1,130.4,23,0
65884,11-11-23 04:50,47518,526,1,0.05,38.75,0,0
65885,19-03-21 15:10,83285,1455,1,0.1,50.05,7,0
65886,08-07-22 08:53,14142,,1,0,,17,0
65887,07-03-21 09:20,67155,1174,1,0,101.99,11,0
65888,03-04-21 22:24,56388,1799,1,0.1,23.84,23,0
65889,23-05-21 12:30,92219,399,1,0,87.85,16,0
65890,11-05-21 20:49,29956,80,1,0,160.82,48,0
65891,13-10-23 11:01,69431,944,1,0,20.95,20,0
65892,05-05-23 07:55,53085,726,1,0.15,145.45,20,0
65893,21-05-21 08:04,3013,370,1,0.05,44.44,17,0
65894,27-11-23 12:26,9387,1142,1,0.05,134.44,43,0
65895,15-07-22 02:40,38114,931,1,0,58.08,43,0
65896,03-09-22 12:04,71647,,1,0.1,,17,0
65897,26-12-23 22:18,59859,1634,2,0,63.46,16,0
65898,15-06-23 17:30,58708,154,1,0.15,40.25,29,0
65899,19-03-22 21:37,14005,532,1,0,104.76,46,0
65900,14-11-22 05:28,84084,633,1,0,172.13,39,0
65901,22-11-22 14:23,1145,73,2,0.2,88.35,29,0
65902,02-01-23 14:28,2725,1022,1,0.1,14.9,21,0
65903,10-03-23 14:14,40469,,1,0.2,,43,0
65904,07-08-22 23:38,32257,,1,0,,0,0
65905,30-05-22 15:02,69352,821,1,0.05,63.07,48,0
65906,11-07-23 15:21,37995,1576,1,0.15,27.01,18,0
65907,10-09-22 03:37,13818,247,1,0,45.45,1,0
65908,13-10-22 07:07,70604,1333,1,0,120.82,0,0
65909,09-03-21 13:03,33703,87,1,0,270.57,0,0
65910,19-06-23 09:55,40235,509,1,0.1,35.62,16,0
65911,06-04-22 10:31,40691,471,2,0,126.9,23,0
65912,10-05-21 21:11,51884,1130,1,0,30.16,36,0
65913,18-09-23 19:27,14173,1012,1,0.1,76.97,37,0
65914,02-07-21 08:54,21648,955,2,0.2,20.9,33,0
65915,09-08-21 15:26,82671,1051,1,0,13.82,48,0
65916,06-11-21 19:52,66074,1559,1,0.05,20.61,0,0
65917,25-01-23 07:22,79036,1032,1,0,21.92,25,0
65918,12-12-22 04:09,99126,1645,2,0.05,355.96,37,0
65919,07-03-22 06:15,27836,1003,1,0,20.94,25,0
65920,19-06-23 11:41,62854,1532,1,0,15.81,37,0
65921,12-08-21 12:23,53395,,4,0,,21,0
65922,14-10-21 14:57,44287,1984,3,0,75.81,0,0
65923,21-06-22 13:18,42482,1936,1,0,21.52,21,0
65924,29-05-21 11:02,2214,,2,0.15,,9,0
65925,10-06-23 02:12,51702,443,1,0,148.63,0,0
65926,22-02-22 04:17,67058,664,1,0.05,40.61,5,0
65927,10-01-22 21:48,35300,1510,1,0,37.01,40,0
65928,14-05-21 14:15,91067,1869,1,0,15.76,18,0
65929,15-04-21 21:22,46223,1360,1,0,76.98,40,0
65930,02-04-22 15:15,63484,889,1,0,112.29,7,0
65931,14-12-21 01:51,42632,,4,0.15,,11,0
65932,01-10-23 13:42,50641,1492,1,0.05,65.61,5,0
65933,14-08-23 19:07,90246,733,1,0,145.73,0,0
65934,29-10-21 14:02,51921,15,1,0,100.75,18,0
65935,25-04-23 15:02,47254,716,2,0.1,-61.7,48,1
65936,03-07-21 04:21,15246,64,1,0.1,66.46,0,0
65937,02-09-23 07:44,92673,491,2,0.05,99.64,49,0
65938,30-09-21 01:20,24278,685,1,0.2,58.78,0,0
65939,18-12-21 20:33,27527,42,1,0,77.43,5,0
65940,24-10-22 17:37,56314,916,1,0,44.49,2,0
65941,12-06-23 19:43,69181,267,1,0.1,39.46,5,0
65942,24-05-21 19:02,88333,1539,1,0.05,112.43,0,0
65943,15-03-22 02:53,97920,1530,2,0.15,170.32,0,0
65944,05-02-23 05:19,98398,1706,2,0,314.56,27,0
65945,31-12-21 19:12,10517,587,1,0,134.4,20,0
65946,21-09-21 13:19,47404,449,1,0.15,70.75,24,0
65947,23-11-22 21:34,48392,954,1,0.05,78.74,13,0
65948,08-01-22 12:31,63730,681,1,0.05,118.41,29,0
65949,26-09-22 14:33,68253,1565,1,0,49.38,5,0
65950,19-03-22 06:42,56836,1254,1,0,16.66,40,0
65951,16-03-21 11:07,63153,355,1,0,63.61,39,0
65952,27-09-21 10:13,30789,186,1,0,54.89,7,0
65953,18-11-21 11:30,68723,974,1,0,-101.55,33,1
65954,05-08-23 05:43,86728,650,1,0,50.94,3,0
65955,07-03-23 22:44,92036,762,1,0,49.48,18,0
65956,11-02-23 03:24,60666,1910,1,0,16.19,24,0
65957,02-09-23 07:46,26561,794,1,0,177.74,38,0
65958,05-08-21 03:30,96715,1758,2,0,34.28,4,0
65959,01-02-22 13:16,43610,899,1,0,176.65,11,0
65960,16-06-23 08:24,4220,499,1,0,89.69,29,0
65961,20-09-23 07:13,10834,1725,1,0.05,134.55,28,0
65962,21-10-23 18:15,29977,968,1,0,151.4,37,0
65963,26-02-22 12:00,87169,1312,2,0,-295.58,46,1
65964,28-07-22 20:08,68918,1177,1,0.2,33.32,44,0
65965,14-05-22 17:44,22325,728,1,0.15,15.9,14,0
65966,10-07-23 15:26,52728,435,1,0.05,89.63,46,0
65967,02-06-21 22:22,8527,1757,1,0,98.28,40,0
65968,18-12-21 10:52,10685,1448,3,0,57.18,0,0
65969,21-05-23 07:52,2452,408,1,0.2,11.71,15,0
65970,10-04-23 11:07,27561,720,2,0,103.58,16,0
65971,17-06-21 09:40,51169,304,1,0,29.7,0,0
65972,17-07-22 13:14,24644,1221,1,0.15,42.37,17,0
65973,12-05-21 19:11,83218,1173,1,0,140.43,0,0
65974,30-01-21 00:12,65676,,1,0.05,,0,0
65975,02-05-21 11:48,72988,1159,1,0.05,14.78,48,0
65976,11-05-21 03:15,59056,1748,1,0.1,64.19,5,0
65977,14-06-21 13:12,3113,783,1,0.15,35.41,31,0
65978,07-06-23 14:35,1830,1879,1,0,70.36,23,0
65979,24-01-21 22:16,3788,1934,1,0.2,71.14,34,0
65980,16-06-23 06:25,63617,439,1,0,34.84,37,0
65981,02-12-21 12:20,70038,,1,0.05,,0,0
65982,17-01-23 06:59,48072,73,3,0,165.66,0,0
65983,09-10-22 17:41,38239,1332,1,0,48.12,0,0
65984,12-05-23 14:24,34695,1863,4,0.05,388.09,32,0
65985,26-11-23 06:52,95699,1952,1,0.15,21.4,39,0
65986,15-03-22 08:14,34609,512,4,0.05,115.29,29,0
65987,25-04-23 22:55,4524,133,1,0.05,107.26,48,0
65988,16-09-21 13:37,93055,786,1,0,48.12,3,0
65989,18-12-23 08:19,81209,218,1,0,74.5,4,0
65990,28-12-23 03:51,65124,52,1,0.15,13.88,23,0
65991,14-09-23 17:05,35408,867,1,0.1,48.64,25,0
65992,21-10-23 16:27,2503,1154,1,0,-35.05,23,1
65993,11-06-23 15:22,85570,1527,1,0,77.05,33,0
65994,21-04-22 22:12,71440,,4,0.2,,17,0
65995,05-03-21 19:13,50042,,1,0.05,,0,0
65996,31-03-23 01:50,97048,1917,1,0.1,8.14,0,0
65997,29-07-23 06:59,72152,1355,1,0,170.78,5,0
65998,04-08-22 17:15,37740,1581,1,0,115.02,0,0
65999,03-03-23 03:51,97030,1157,1,0.15,11.41,45,0
66000,31-08-23 22:51,70215,,1,0.2,,0,0
66001,22-04-22 14:17,85140,1631,1,0,57.23,0,0
66002,05-09-21 19:32,67252,703,1,0,93.92,17,0
66003,17-02-21 20:07,12016,941,2,0,263.92,0,0
66004,10-05-21 06:18,10672,157,1,0.05,17.72,36,0
66005,03-10-22 10:23,79770,1853,1,0.05,87.65,0,0
66006,02-12-21 10:59,24109,1057,1,0.15,25.5,29,0
66007,07-04-22 05:39,90135,1766,1,0,29.34,11,0
66008,25-05-21 16:39,56976,1975,1,0,55.47,24,0
66009,20-07-21 06:11,30692,319,3,0.1,137.05,0,0
66010,24-09-23 20:28,47772,1454,1,0,169.17,46,0
66011,15-08-22 22:09,61207,,1,0.15,,37,0
66012,25-02-21 07:05,12497,1956,1,0.15,13.52,11,0
66013,17-09-23 22:47,30937,1196,2,0,99.12,0,0
66014,08-08-21 06:50,20287,148,1,0.1,100.8,25,0
66015,20-10-21 05:01,96318,647,2,0.05,120.25,24,0
66016,13-11-22 04:41,74858,1549,1,0.15,-45.12,46,1
66017,07-03-22 08:15,9519,3,1,0.1,148.91,22,0
66018,08-11-22 22:13,96355,707,1,0,57,10,0
66019,17-12-23 16:49,7343,1420,3,0.1,348.19,7,0
66020,01-10-22 05:29,87401,1837,1,0,10.49,0,0
66021,27-08-22 23:38,52014,913,1,0,14.05,18,0
66022,05-07-23 18:18,32876,1884,3,0,121.83,0,0
66023,18-04-23 20:01,89406,1345,1,0.15,-22.98,48,1
66024,22-07-21 07:18,84991,865,1,0,51.76,0,0
66025,15-10-22 02:58,35382,858,1,0.1,19.31,29,0
66026,03-05-23 17:08,58386,1621,1,0,86.09,9,0
66027,24-08-23 06:23,76607,540,1,0,21.29,0,0
66028,04-07-21 10:42,82777,1914,2,0,58.28,26,0
66029,09-03-23 01:34,9348,410,1,0,56.19,0,0
66030,28-08-23 08:00,74016,1805,2,0,111.86,0,0
66031,01-09-23 17:47,86193,1275,4,0,308.88,13,0
66032,28-12-21 11:29,34678,1579,2,0.15,31.82,0,0
66033,28-06-23 09:29,5513,320,1,0,10.98,38,0
66034,06-01-21 12:07,90269,1853,1,0,92.26,5,0
66035,04-01-21 06:09,87777,104,1,0.15,6.78,23,0
66036,27-10-23 03:42,38035,1132,1,0,106.22,7,0
66037,06-01-21 14:04,14851,1094,1,0.05,113.08,37,0
66038,02-02-23 05:38,2561,1592,1,0.05,32.93,35,0
66039,02-05-21 00:06,19157,991,1,0,30.96,40,0
66040,08-05-23 16:44,99756,1516,1,0.05,143.18,7,0
66041,19-12-22 22:45,36973,393,4,0,209.4,0,0
66042,01-08-23 06:10,94830,583,1,0.05,149,35,0
66043,28-12-23 17:51,59086,,1,0.1,,0,0
66044,29-12-22 15:15,58040,1071,1,0.1,62.75,11,0
66045,06-07-21 14:23,7688,,1,0.15,,8,0
66046,27-11-21 18:08,63743,488,2,0,33.08,2,0
66047,25-04-21 07:00,47531,1030,1,0.1,33.52,43,0
66048,27-07-23 00:39,29825,1462,1,0,76.27,0,0
66049,20-10-23 11:27,40636,1417,1,0.1,66.19,10,0
66050,09-06-22 18:48,49560,924,1,0.1,36.15,31,0
66051,29-04-22 13:56,27127,700,1,0,101.85,40,0
66052,01-06-21 17:19,85434,1665,2,0,140.48,23,0
66053,09-10-21 19:18,3512,1981,1,0,19.69,29,0
66054,13-04-21 11:40,41246,1373,1,0.05,53.67,34,0
66055,24-11-21 14:20,7313,1866,1,0,56.78,6,0
66056,18-05-23 09:19,14356,1575,1,0,50.68,0,0
66057,16-08-21 20:43,9443,129,1,0,9.81,29,0
66058,21-12-23 12:37,25477,1491,1,0,240.06,21,0
66059,01-11-22 06:44,32758,1282,1,0,18.65,18,0
66060,22-08-23 03:59,82790,414,1,0,70.11,3,0
66061,12-06-21 21:47,82985,1443,1,0.1,34.46,49,0
66062,24-09-22 20:32,52548,,1,0.05,,24,0
66063,03-08-21 07:34,1210,1733,1,0.1,20.45,12,0
66064,12-10-23 04:34,53859,1307,1,0,64.28,0,0
66065,19-11-22 21:20,11661,1032,1,0,21.92,34,0
66066,01-05-23 16:48,29380,,2,0.1,,27,0
66067,19-06-22 05:22,5246,,1,0.2,,7,0
66068,04-06-23 01:19,77269,955,1,0,13.06,6,0
66069,03-12-21 05:22,93717,69,1,0,97.71,17,0
66070,20-06-23 22:05,24359,1999,1,0.1,20.59,44,0
66071,25-11-22 21:49,69229,1736,2,0.05,214.74,32,0
66072,05-05-22 17:32,34891,84,1,0,83.57,19,0
66073,02-09-22 19:52,95932,,1,0,,0,0
66074,15-08-22 20:11,6813,437,1,0.05,90.5,0,0
66075,05-09-21 06:45,94744,1512,1,0.1,113.03,0,0
66076,05-11-22 13:01,49034,1250,1,0,126.17,0,0
66077,20-07-21 02:31,45590,790,1,0,144.12,21,0
66078,13-08-22 16:19,86010,1072,1,0,48.95,0,0
66079,27-07-23 14:52,94184,1358,1,0,35.12,50,0
66080,24-03-22 09:17,61823,1162,1,0,73.01,9,0
66081,03-04-21 17:12,84489,280,1,0.15,13.57,0,0
66082,10-09-23 09:47,58725,1403,1,0,42.33,0,0
66083,30-03-21 19:16,63883,1898,1,0,26.64,41,0
66084,11-11-21 21:51,97448,1616,1,0,44.41,49,0
66085,24-08-22 08:21,61828,922,1,0.15,119.05,0,0
66086,09-09-21 20:21,73196,1054,1,0,27.72,0,0
66087,14-01-22 15:03,66221,828,1,0,20.84,0,0
66088,04-05-21 11:52,93540,508,1,0.05,16.12,9,0
66089,04-09-23 03:59,33011,8,2,0.05,231.46,39,0
66090,13-11-22 19:25,86219,1717,1,0,8.45,37,0
66091,05-07-22 18:25,86380,628,1,0.1,245.68,0,0
66092,16-12-23 13:34,30969,77,2,0.05,175.26,18,0
66093,26-01-22 16:43,14583,1652,1,0.1,45.22,26,0
66094,03-01-22 17:01,13405,1910,1,0.05,15.38,0,0
66095,06-07-23 11:55,68676,1537,2,0.15,139.21,32,0
66096,26-10-21 12:32,33610,,2,0,,49,0
66097,17-02-21 22:42,98969,1847,1,0,102.51,0,0
66098,17-12-22 02:54,50676,446,1,0,74.12,25,0
66099,05-09-23 00:39,38048,653,2,0,63.7,22,0
66100,17-09-21 13:26,74758,228,1,0,42.33,20,0
66101,04-12-22 05:26,48673,1027,1,0,78.14,23,0
66102,13-02-21 21:56,16575,1462,1,0,76.27,23,0
66103,24-10-21 20:24,17243,428,1,0,75.4,0,0
66104,16-07-21 00:53,28676,,1,0,,26,0
66105,19-06-22 19:36,44411,928,1,0.2,60.91,4,0
66106,15-10-21 21:27,21705,1106,1,0.2,40.78,33,0
66107,05-02-22 21:52,829,140,1,0,43.31,0,0
66108,08-02-22 06:19,96446,761,1,0,178.76,3,0
66109,13-07-23 10:08,57294,60,1,0,297.63,10,0
66110,30-10-22 06:25,79295,1758,1,0.1,15.43,32,0
66111,14-03-21 17:56,1669,589,3,0.05,436.76,43,0
66112,04-12-21 05:31,21909,1365,1,0,9.4,2,0
66113,23-12-23 00:32,53662,1870,1,0.05,52.53,32,0
66114,08-07-22 05:47,48018,218,1,0.2,59.6,38,0
66115,07-06-21 23:31,71488,1121,1,0,36.38,13,0
66116,14-08-23 06:30,21849,885,1,0,116.65,44,0
66117,23-07-22 10:09,86081,1969,3,0,228.69,28,0
66118,20-08-23 09:34,49219,1736,1,0,113.02,8,0
66119,11-02-22 21:41,36799,1600,1,0,55.06,0,0
66120,06-11-21 11:56,51563,1146,1,0,101.44,0,0
66121,06-10-22 02:36,2131,506,1,0,38.04,6,0
66122,26-11-23 20:35,11189,1689,1,0,25.15,47,0
66123,12-02-23 22:51,262,948,1,0,139.69,30,0
66124,01-03-23 00:12,34857,1076,1,0.1,33.56,0,0
66125,11-11-21 16:18,36125,1228,1,0,116.83,45,0
66126,15-07-22 11:18,29197,,4,0.15,,45,0
66127,28-08-23 04:22,16602,862,1,0,138.9,46,0
66128,21-10-21 18:21,67082,1319,1,0,29.75,12,0
66129,11-08-21 18:01,37544,1937,1,0,49.63,7,0
66130,15-09-22 16:31,94816,5,1,0,72.5,21,0
66131,29-07-23 06:33,7055,,2,0,,0,0
66132,12-02-23 13:43,76500,1819,1,0.05,65.94,17,0
66133,04-08-21 06:40,8871,730,1,0,377.64,45,0
66134,26-11-22 07:49,69114,496,1,0,464.58,45,0
66135,05-11-23 18:45,50808,358,1,0,115.94,0,0
66136,08-09-23 07:02,20420,885,2,0.1,209.97,22,0
66137,14-04-22 19:50,22253,320,1,0.1,9.88,38,0
66138,28-06-22 13:25,48320,1838,1,0,31.03,3,0
66139,16-07-22 14:54,71333,1439,1,0.1,10.54,0,0
66140,14-01-23 09:26,96118,976,1,0.15,69.95,48,0
66141,13-11-22 12:30,12613,395,1,0,185.92,18,0
66142,08-09-22 19:07,56782,917,1,0,-85.92,0,1
66143,01-02-22 22:34,66695,,1,0,,43,0
66144,19-01-23 13:15,87119,102,3,0,-24.99,10,1
66145,10-01-22 10:09,95254,558,2,0,292.58,35,0
66146,13-04-23 08:11,46730,463,1,0.2,18.58,28,0
66147,04-09-22 05:47,57,1579,1,0.05,17.78,10,0
66148,21-12-21 08:23,83330,51,2,0,118.18,11,0
66149,13-05-21 21:07,8096,403,1,0,31.57,49,0
66150,30-11-21 04:41,44334,274,2,0,63.92,11,0
66151,18-04-22 21:03,76863,1438,2,0.05,100.64,0,0
66152,17-06-23 15:52,93143,1636,1,0.05,27.12,3,0
66153,10-03-22 09:06,88579,1396,1,0,118.51,0,0
66154,07-05-21 10:28,96452,492,1,0,27.13,37,0
66155,01-03-21 18:27,68913,326,2,0.05,23.18,13,0
66156,21-12-21 00:37,55272,1062,1,0.1,17.39,40,0
66157,01-06-22 07:23,14397,,1,0.2,,9,0
66158,16-04-22 18:20,72526,686,1,0,133.2,5,0
66159,05-09-21 17:28,16569,501,2,0,42.58,45,0
66160,30-07-23 07:19,29175,1440,1,0.2,8.21,35,0
66161,29-08-21 08:25,37355,678,2,0.05,113.72,31,0
66162,03-07-21 18:09,41003,,3,0,,40,0
66163,17-01-21 07:12,78591,1811,1,0.05,84.49,33,0
66164,14-02-22 15:51,13623,1868,1,0,46.09,36,0
66165,30-05-22 20:36,84721,1732,1,0,20.42,48,0
66166,26-12-22 03:19,19300,1221,1,0,49.85,42,0
66167,01-12-22 13:38,68778,25,1,0.2,59.86,0,0
66168,23-01-21 18:17,3120,603,1,0,76.66,0,0
66169,02-07-22 09:50,81187,95,3,0,263.88,0,0
66170,19-05-21 19:08,42358,638,1,0,74.46,5,0
66171,15-07-21 21:58,63544,751,1,0.1,19.6,9,0
66172,18-02-22 14:24,74416,264,1,0,140.24,11,0
66173,21-02-22 15:33,83128,1249,1,0,198.92,25,0
66174,06-01-22 17:50,73631,275,1,0.15,12.55,0,0
66175,01-05-22 19:04,18737,88,3,0,299.4,48,0
66176,10-11-21 18:10,92858,537,3,0,168.18,33,0
66177,10-11-22 11:18,13066,1172,1,0,125.42,36,0
66178,29-11-22 06:14,49179,694,1,0.05,27.75,0,0
66179,31-07-21 13:27,13037,,1,0.05,,21,0
66180,22-04-22 14:27,1733,1742,1,0.15,-124.2,0,1
66181,24-05-21 04:33,57959,1154,1,0,35.05,20,0
66182,29-10-21 08:25,65454,1598,1,0.05,128.11,4,0
66183,11-04-22 08:48,23091,915,2,0,104.52,11,0
66184,14-02-21 22:10,81178,46,3,0,522.72,0,0
66185,29-04-23 20:31,79880,923,1,0,58.4,0,0
66186,18-04-23 20:28,10536,1360,1,0,76.98,8,0
66187,09-05-22 15:41,47265,702,1,0,15.56,17,0
66188,05-06-23 17:16,38832,1952,4,0,100.72,45,0
66189,06-11-22 07:45,62748,522,1,0.05,65.53,29,0
66190,07-07-22 20:38,85146,1475,1,0.1,41.5,33,0
66191,13-07-22 06:30,6845,717,1,0.05,85.43,27,0
66192,12-02-23 20:55,40637,853,1,0.05,139.1,39,0
66193,23-11-21 08:35,64990,940,1,0,11.93,36,0
66194,31-08-21 18:28,38581,,1,0.1,,36,0
66195,13-03-23 04:02,13556,22,1,0,119.11,9,0
66196,02-04-23 07:28,1234,990,1,0.2,43.41,35,0
66197,01-11-23 05:03,47430,1186,1,0,27.35,18,0
66198,30-05-22 13:41,13418,,1,0,,24,0
66199,10-02-23 06:02,76653,993,1,0,49,0,0
66200,01-04-21 11:34,79252,43,2,0.15,24.87,29,0
66201,01-10-22 22:30,37047,,3,0,,9,0
66202,13-11-22 23:10,77898,1633,1,0,41.19,21,0
66203,07-02-22 10:28,16775,1103,4,0.05,124.03,39,0
66204,31-05-21 05:20,91283,725,1,0.1,36.68,0,0
66205,28-04-23 21:17,5515,1514,1,0,7.67,12,0
66206,31-05-22 06:39,42269,1099,1,0,123.87,22,0
66207,08-01-23 02:02,11609,289,1,0,77.34,14,0
66208,10-12-22 08:30,25732,386,1,0.05,27.12,1,0
66209,06-06-22 22:53,26814,750,1,0.05,106.65,22,0
66210,10-10-21 21:34,57286,551,1,0.15,44.23,37,0
66211,06-11-21 16:19,84646,,1,0,,31,0
66212,12-03-21 03:49,68965,1419,1,0,-96.23,0,1
66213,28-06-22 17:53,98243,54,1,0,11.32,31,0
66214,06-06-22 23:28,63581,,3,0,,37,0
66215,03-09-23 20:32,18919,1385,1,0.05,60.03,34,0
66216,31-10-23 22:25,77114,1719,2,0.1,96.44,48,0
66217,16-05-23 17:20,69790,,1,0,,38,0
66218,05-05-21 08:31,36491,1918,2,0.05,114.11,24,0
66219,02-08-21 06:47,21767,743,1,0,81.51,0,0
66220,06-08-22 13:09,69157,939,1,0,58.86,20,0
66221,07-05-22 05:08,20394,1071,1,0,69.72,41,0
66222,25-07-21 14:18,95700,1796,1,0,103.48,18,0
66223,21-04-21 01:45,65858,1515,1,0,60.57,0,0
66224,05-07-22 18:26,79501,,3,0,,18,0
66225,22-11-21 03:26,20752,1262,1,0.2,35.07,49,0
66226,02-11-23 19:45,8708,1916,1,0.2,12.19,9,0
66227,12-04-23 16:23,41489,1144,1,0,65.76,37,0
66228,29-07-22 21:16,99191,1382,1,0.1,29.14,31,0
66229,26-12-21 08:01,87394,1328,2,0,505.82,38,0
66230,24-04-23 06:47,36541,1476,1,0.2,113.36,38,0
66231,06-01-23 11:58,31851,1843,1,0.15,123.16,15,0
66232,17-02-23 19:38,51026,1012,1,0,85.52,48,0
66233,15-02-22 19:39,44490,881,4,0.15,606.42,0,0
66234,13-09-23 16:06,5534,332,2,0.05,40.55,12,0
66235,19-03-22 05:32,47897,,2,0.1,,0,0
66236,24-04-23 19:22,92065,,1,0.05,,43,0
66237,23-07-22 14:27,97316,1131,1,0,-98.22,0,1
66238,18-10-21 09:07,10661,491,1,0,52.44,27,0
66239,18-11-21 20:23,36981,1615,4,0,434.24,48,0
66240,02-02-22 19:26,67000,97,1,0,64.51,16,0
66241,10-06-22 13:54,77061,1688,1,0,53.7,3,0
66242,15-08-23 19:21,29820,227,2,0.05,152.84,38,0
66243,09-12-22 12:20,23716,588,1,0.1,49.94,14,0
66244,30-03-22 13:14,76126,677,1,0.05,23.81,28,0
66245,27-04-23 07:34,38153,1870,3,0.1,149.28,0,0
66246,22-05-21 10:15,26217,1678,1,0.05,115.06,14,0
66247,20-01-21 01:36,13308,958,1,0,96.37,44,0
66248,26-10-23 23:37,22489,1091,1,0.05,24.7,0,0
66249,11-07-21 07:32,60192,717,1,0.05,85.43,43,0
66250,17-11-22 19:15,98572,1363,1,0.2,37.8,36,0
66251,22-06-22 09:43,90717,,1,0,,21,1
66252,11-10-23 10:06,95515,1813,1,0,-18.39,19,1
66253,25-02-21 07:18,38885,227,1,0,80.44,27,0
66254,23-08-23 08:27,66454,1429,1,0,203.41,0,0
66255,13-05-21 18:25,67977,357,1,0.15,55.07,0,0
66256,05-09-23 17:00,18848,1288,1,0,36.79,44,0
66257,16-03-22 20:04,63370,1274,2,0.05,179.28,29,0
66258,19-06-21 16:23,52878,911,1,0,53.4,45,0
66259,16-08-21 19:28,57020,1760,1,0,24.53,0,0
66260,19-08-21 19:24,91312,146,3,0.05,30.81,0,0
66261,04-01-21 05:02,69557,1553,1,0.05,31.2,0,0
66262,16-07-22 04:47,21773,846,3,0.2,156.55,4,0
66263,05-09-22 09:45,92341,1433,1,0.1,51.59,6,0
